id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
27,Dhaka Tribune,হালান্ডকে থামাতে ব্রাজিলের চমক! দেখে নিন শুরুর একাদশ,https://bangla.dhakatribune.com/sport/105405/%E0%A6%B9%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%95%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%AE%E0%A6%95-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%A8-%E0%A6%B6%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%B0,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
28,Dhaka Tribune,শক্তিশালী একাদশ নিয়ে নামছে ব্রাজিল-নরওয়ে,https://bangla.dhakatribune.com/sport/105404/%E0%A6%B6%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%B2%E0%A7%80-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%A6%E0%A6%B6-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%B2-%E0%A6%A8%E0%A6%B0%E0%A6%93%E0%A7%9F%E0%A7%87%C2%A0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
29,Dhaka Tribune,‘নরওয়ের কাছে ২-১ গোলে হেরে বিদায় নেবে ব্রাজিল’,https://bangla.dhakatribune.com/sport/105390/%E2%80%98%E0%A6%A8%E0%A6%B0%E0%A6%93%E0%A7%9F%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%9B%E0%A7%87-%E0%A7%A8-%E0%A7%A7-%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A7%87-%E0%A6%B9%E0%A7%87%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%BE%E0%A7%9F-%E0%A6%A8%E0%A7%87%E0%A6%AC%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%B2%E2%80%99,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
30,Dhaka Tribune,"ভাইকিংদের নৌকা এবার অতল সাগরে, ভেসে থাকতে পারবে?",https://bangla.dhakatribune.com/sport/105386/%E0%A6%AD%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%82%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A7%8C%E0%A6%95%E0%A6%BE-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%A4%E0%A6%B2-%E0%A6%B8%E0%A6%BE%E0%A6%97%E0%A6%B0%E0%A7%87-%E0%A6%AD%E0%A7%87%E0%A6%B8%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A6%AC%E0%A7%87,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.85,0.82
31,Dhaka Tribune,শান্ত ও নম্র লিওনেল মেসি যেভাবে হলেন ‘মাফিয়া মেসি’,https://bangla.dhakatribune.com/sport/105383/%E0%A6%B6%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%93-%E0%A6%A8%E0%A6%AE%E0%A7%8D%E0%A6%B0-%E0%A6%B2%E0%A6%BF%E0%A6%93%E0%A6%A8%E0%A6%BE%E0%A6%B2-%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF-%E0%A6%AF%E0%A7%87%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%B9%E0%A6%B2%E0%A7%87%E0%A6%A8-%E2%80%98%E0%A6%AE%E0%A6%BE%E0%A6%AB%E0%A6%BF%E0%A7%9F%E0%A6%BE-%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E2%80%99,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
32,Dhaka Tribune,ম্যাচের আগে নেইমারকে নিয়ে সুখবর দিলেন কার্লো আনচেলত্তি,https://bangla.dhakatribune.com/sport/105377/%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%A8%E0%A7%87%E0%A6%87%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%95%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B8%E0%A7%81%E0%A6%96%E0%A6%AC%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B2%E0%A7%8B,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
33,Dhaka Tribune,বিশ্বের সবচেয়ে জনবহুল ১০ দেশের ৮টিই নেই বিশ্বকাপে,https://bangla.dhakatribune.com/sport/105373/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AC%E0%A6%9A%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%9C%E0%A6%A8%E0%A6%AC%E0%A6%B9%E0%A7%81%E0%A6%B2-%E0%A7%A7%E0%A7%A6-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A7%AE%E0%A6%9F%E0%A6%BF%E0%A6%87-%E0%A6%A8%E0%A7%87%E0%A6%87-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A7%87,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
34,Dhaka Tribune,ভেনেজুয়েলায় ভূমিকম্পে পা হারানো ক্ষুদে ভক্তের ইচ্ছাপূরণ রোনালদোর,https://bangla.dhakatribune.com/sport/105365/%E0%A6%AD%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%9C%E0%A7%81%E0%A7%9F%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A7%9F-%E0%A6%AD%E0%A7%82%E0%A6%AE%E0%A6%BF%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%AA%E0%A6%BE-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8B-%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%81%E0%A6%A6%E0%A7%87-%E0%A6%AD%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A7%87%E0%A6%B0,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
35,Dhaka Tribune,প্যারাগুয়েকে বিদায় করে কোয়ার্টার ফাইনালে ফ্রান্স,https://bangla.dhakatribune.com/sport/105355/%E0%A6%AA%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%97%E0%A7%81%E0%A7%9F%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%BE%E0%A7%9F-%E0%A6%95%E0%A6%B0%E0%A7%87-%E0%A6%95%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AB%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%B8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
36,Dhaka Tribune,স্বাগতিক কানাডাকে হারিয়ে কোয়ার্টার ফাইনালে মরক্কো,https://bangla.dhakatribune.com/sport/105346/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%97%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A1%E0%A6%BE%E0%A6%95%E0%A7%87-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%95%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AB%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AE%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%95%E0%A7%8B,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
37,Dhaka Tribune,টানা দুই বিশ্বকাপে ৭ গোল করার রেকর্ড করলেন মেসি,https://bangla.dhakatribune.com/sport/105336/%E0%A6%9F%E0%A6%BE%E0%A6%A8%E0%A6%BE-%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A7%87-%E0%A7%AD-%E0%A6%97%E0%A7%8B%E0%A6%B2-%E0%A6%95%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%A1-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
38,Dhaka Tribune,"শেষ ষোলোতে কবে, কার মুখোমুখি হতে যাচ্ছে আর্জেন্টিনা",https://bangla.dhakatribune.com/sport/105322/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B7%E0%A7%8B%E0%A6%B2%E0%A7%8B%E0%A6%A4%E0%A7%87-%E0%A6%95%E0%A6%AC%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A7%8B%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A6%BF-%E0%A6%B9%E0%A6%A4%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
39,Dhaka Tribune,"ব্রাজিল-নরওয়ে ম্যাচ পিছিয়ে যাওয়ার গুঞ্জন, যা বললো ফিফা",https://bangla.dhakatribune.com/sport/105321/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%B2-%E0%A6%A8%E0%A6%B0%E0%A6%93%E0%A7%9F%E0%A7%87-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A-%E0%A6%AA%E0%A6%BF%E0%A6%9B%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A7%81%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%A8-%E0%A6%AF%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A6%B2%E0%A7%8B,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
40,Dhaka Tribune,সেই তান্ত্রিকের ভবিষ্যদ্বাণী ভুল প্রমাণ করলো আর্জেন্টিনা,https://bangla.dhakatribune.com/sport/105317/%E0%A6%B8%E0%A7%87%E0%A6%87-%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%AF%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A3%E0%A7%80-%E0%A6%AD%E0%A7%81%E0%A6%B2-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%BE%E0%A6%A3-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%8B,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
41,Dhaka Tribune,এবার আর্জেন্টিনার ঘাটতি নিয়ে খোলাখুলি কথা বললেন মেসি,https://bangla.dhakatribune.com/sport/105315/%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%B0%E0%A7%8D%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%BE-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%98%E0%A6%BE%E0%A6%9F%E0%A6%A4%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%96%E0%A7%8B%E0%A6%B2%E0%A6%BE%E0%A6%96%E0%A7%81%E0%A6%B2%E0%A6%BF-%E0%A6%95%E0%A6%A5%E0%A6%BE,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
42,Dhaka Tribune,জেনে নিন বিশ্বকাপের শেষ ষোলোতে কে কার মুখোমুখি,https://bangla.dhakatribune.com/sport/105305/%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B7%E0%A7%8B%E0%A6%B2%E0%A7%8B%E0%A6%A4%E0%A7%87-%E0%A6%95%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A7%8B%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A6%BF,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
43,Dhaka Tribune,"শেষ ষোলোয় মিশর,  ফিলিস্তিনকে নিজেদের জয় উৎসর্গ করলেন কোচ",https://bangla.dhakatribune.com/sport/105300/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B7%E0%A7%8B%E0%A6%B2%E0%A7%8B%E0%A7%9F-%E0%A6%AE%E0%A6%BF%E0%A6%B6%E0%A6%B0-%E0%A6%AB%E0%A6%BF%E0%A6%B2%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%95%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%9C%E0%A7%87%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%9F-%E0%A6%89%E0%A7%8E%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%97,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
44,Dhaka Tribune,১২০ মিনিটের রুদ্ধশ্বাস লড়াই শেষে কেপ ভার্দেকে হারিয়ে শেষ ষোলোয় আর্জেন্টিনা,https://bangla.dhakatribune.com/sport/105296/%E0%A7%A7%E0%A7%A8%E0%A7%A6-%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8-%E0%A6%B2%E0%A7%9C%E0%A6%BE%E0%A6%87-%E0%A6%B6%E0%A7%87%E0%A6%B7%E0%A7%87-%E0%A6%95%E0%A7%87%E0%A6%AA-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%95%E0%A7%87,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
45,Dhaka Tribune,"মেসিকে আটকে ভোজিনহার বীরত্ব, অতিরিক্ত সময়ে গড়াল আর্জেন্টিনা-কেপ ভার্দে ম্যাচ",https://bangla.dhakatribune.com/sport/105295/%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%95%E0%A7%87-%E0%A6%86%E0%A6%9F%E0%A6%95%E0%A7%87-%E0%A6%AD%E0%A7%8B%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%80%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%85%E0%A6%A4%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%A4-%E0%A6%B8%E0%A6%AE%E0%A7%9F%E0%A7%87-%E0%A6%97%E0%A7%9C%E0%A6%BE%E0%A6%B2,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.94,0.82
46,Dhaka Tribune,"ভোজিনহাকে বোকা বানিয়ে মেসির দুর্দান্ত গোল, লিড নিলো আর্জেন্টিনা",https://bangla.dhakatribune.com/sport/105294/%E0%A6%AD%E0%A7%8B%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A6%B9%E0%A6%BE%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A7%8B%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%97%E0%A7%8B%E0%A6%B2-%E0%A6%B2%E0%A6%BF%E0%A6%A1,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
47,Dhaka Tribune,"মেসি-লাউতারো-রোমেরো একসঙ্গে, কেপ ভার্দের জন্য দুঃসংবাদ",https://bangla.dhakatribune.com/sport/105293/%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF-%E0%A6%B2%E0%A6%BE%E0%A6%89%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%8B-%E0%A6%B0%E0%A7%8B%E0%A6%AE%E0%A7%87%E0%A6%B0%E0%A7%8B-%E0%A6%8F%E0%A6%95%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%95%E0%A7%87%E0%A6%AA-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
48,Dhaka Tribune,শেষ ষোলোতে কাদের মুখোমুখি হতে যাচ্ছে পর্তুগাল,https://bangla.dhakatribune.com/sport/105271/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B7%E0%A7%8B%E0%A6%B2%E0%A7%8B%E0%A6%A4%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A7%8B%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A6%BF-%E0%A6%B9%E0%A6%A4%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%81%E0%A6%97%E0%A6%BE%E0%A6%B2,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
49,Dhaka Tribune,আর্জেন্টিনার প্রতি ফিফার পক্ষপাতের গুঞ্জন নিয়ে মুখ খুললেন স্কালোনি,https://bangla.dhakatribune.com/sport/105269/%E0%A6%86%E0%A6%B0%E0%A7%8D%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%AB%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A7%81%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%A8-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%AE%E0%A7%81%E0%A6%96,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.94,0.9
50,Dhaka Tribune,"অস্ট্রিয়ার বাধা পেরিয়ে ৩-০ গোলে জয়, শেষ ষোলোতে স্পেন",https://bangla.dhakatribune.com/sport/105254/%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A6%BE-%E0%A6%AA%E0%A7%87%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A7%A9-%E0%A7%A6-%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A7%87-%E0%A6%9C%E0%A7%9F-%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B7%E0%A7%8B%E0%A6%B2%E0%A7%8B%E0%A6%A4%E0%A7%87,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
51,Dhaka Tribune,মহানাটকীয় ম্যাচে ক্রোয়েশিয়াকে কাঁদিয়ে শেষ ষোলোয় পর্তুগাল,https://bangla.dhakatribune.com/sport/105253/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A6%95%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%A4%E0%A6%BE%E0%A7%9F-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%95%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A6%BF%E0%A7%9F%E0%A7%87,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
52,Dhaka Tribune,ইসলাম গ্রহণ করলেন অস্ট্রেলিয়ার ফুটবলার টেটে ইয়ঙ্গি,https://bangla.dhakatribune.com/sport/105247/%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9%E0%A6%A3-%E0%A6%95%E0%A6%B0%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AB%E0%A7%81%E0%A6%9F%E0%A6%AC%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%9F%E0%A7%87%E0%A6%9F%E0%A7%87-%E0%A6%87%E0%A7%9F%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
